TURNO,NOME_TURNO,LINEA,PARTENZA,ARRIVO,DA
Pi0930,TURNO 93 DI PINEROLO,701,05:30,05:48,PINEROLO - movicentro - MACELLO - Municipio
Pi0930,TURNO 93 DI PINEROLO,701,05:50,06:20,MACELLO - Municipio - S.Pietro Val Lemina - via Europa fr
Pi0930,TURNO 93 DI PINEROLO,701,06:20,07:00,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio
Pi0930,TURNO 93 DI PINEROLO,701,07:05,07:35,MACELLO - Municipio - S.Pietro Val Lemina - via Europa fr
Pi0930,TURNO 93 DI PINEROLO,701,07:35,08:00,S.Pietro Val Lemina - via Europa 61 - Pinerolo Centro Studi (C.Torino/Rochis)
Pi0930,TURNO 93 DI PINEROLO,701,08:19,08:36,PIN - Str. Vecchia di Buriasco-Via Seves - S.Pietro Val Lemina - via Europa fr
Pi0930,TURNO 93 DI PINEROLO,701,08:40,09:20,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio
Pi0930,TURNO 93 DI PINEROLO,701,09:25,10:03,MACELLO - Municipio - S.Pietro Val Lemina - via Europa fr
Pi0930,TURNO 93 DI PINEROLO,701,10:10,10:50,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio
Pi0950,TURNO 95 DI PINEROLO,703,08:20,08:47,Pinerolo Frazione Riva (Domarossa) - PIN - Fiugera
Pi0950,TURNO 95 DI PINEROLO,703,09:00,09:30,PIN - Fiugera - Pinerolo Frazione Riva (Domarossa)
Pi0950,TURNO 95 DI PINEROLO,703,09:30,09:57,Pinerolo Frazione Riva (Domarossa) - PIN - Fiugera
Pi0950,TURNO 95 DI PINEROLO,703,10:00,10:30,PIN - Fiugera - Pinerolo Frazione Riva (Domarossa)
Pi0950,TURNO 95 DI PINEROLO,701,13:45,14:03,PINEROLO - movicentro - MACELLO - Municipio
Pi0950,TURNO 95 DI PINEROLO,701,14:05,14:35,MACELLO - Municipio - S.Pietro Val Lemina - via Europa fr
Pi0950,TURNO 95 DI PINEROLO,701,14:40,15:20,S.Pietro Val Lemina - via Europa 61 - MACELLO - Municipio
Pi0950,TURNO 95 DI PINEROLO,901,15:50,16:25,PINEROLO - movicentro - TORRE PELLICE
Pi0950,TURNO 95 DI PINEROLO,901,17:05,17:40,TORRE PELLICE - PINEROLO - movicentro
Pt0010,CAREMA-TORINO-CAREMA,265,05:05,05:39,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0010,CAREMA-TORINO-CAREMA,265,05:41,06:31,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0010,CAREMA-TORINO-CAREMA,265,06:35,07:33,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0010,CAREMA-TORINO-CAREMA,265,07:35,08:05,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0010,CAREMA-TORINO-CAREMA,265,09:52,10:26,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0010,CAREMA-TORINO-CAREMA,265,10:28,11:18,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0010,CAREMA-TORINO-CAREMA,265,12:23,13:13,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0010,CAREMA-TORINO-CAREMA,265,13:15,13:45,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0020,CAREMA-TORINO-CAREMA,265,05:25,05:59,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0020,CAREMA-TORINO-CAREMA,265,06:01,06:38,IVREA - Stazione FS est - CHIVASSO - p.le Alfa-Lancia
Pt0020,CAREMA-TORINO-CAREMA,265,06:40,07:45,CHIVASSO - p.le Alfa-Lancia - TO-Settembrini-Mirafiori FCA
Pt0020,CAREMA-TORINO-CAREMA,265,12:50,14:00,TORINO - Autostazione c.so Bolzano - STRAMBINO - c.so Torino
Pt0020,CAREMA-TORINO-CAREMA,265,14:02,14:46,STRAMBINO - c.so Torino 44 - PONT S.MARTIN-pzza IV Novembre
Pt0030,CAREMA-TORINO-CAREMA,265,05:57,06:25,PONT S.MARTIN-pzza IV Novembre - IVREA - Porta Vercelli
Pt0030,CAREMA-TORINO-CAREMA,265,06:34,00:09,IVREA - Porta Vercelli - IVREA - loc Banchette
Pt0030,CAREMA-TORINO-CAREMA,265,06:36,07:31,IVREA - loc Banchette - TORINO - Autostazione c.so Bolzano
Pt0030,CAREMA-TORINO-CAREMA,265,07:50,08:51,TORINO - Autostazione c.so Bolzano - IVREA - loc Banchette
Pt0030,CAREMA-TORINO-CAREMA,265,08:53,09:26,IVREA - loc Banchette - PONT S.MARTIN-pzza IV Novembre
Pt0030,CAREMA-TORINO-CAREMA,265,10:52,11:26,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0030,CAREMA-TORINO-CAREMA,265,11:28,12:18,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0030,CAREMA-TORINO-CAREMA,265,12:43,13:33,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0030,CAREMA-TORINO-CAREMA,265,13:35,14:05,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0040,CAREMA-TORINO-CAREMA,265,06:47,07:30,PONT S.MARTIN-pzza IV Novembre - STRAMBINO - c.so Torino
Pt0040,CAREMA-TORINO-CAREMA,265,07:32,08:48,STRAMBINO - c.so Torino 45 - TORINO - Autostazione c.so Bolzano
Pt0040,CAREMA-TORINO-CAREMA,265,12:06,13:07,TORINO - Autostazione c.so Bolzano - IVREA - loc Banchette
Pt0040,CAREMA-TORINO-CAREMA,265,13:09,13:42,IVREA - loc Banchette - PONT S.MARTIN-pzza IV Novembre
Pt0040,CAREMA-TORINO-CAREMA,265,14:52,15:26,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0040,CAREMA-TORINO-CAREMA,265,15:28,16:18,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0040,CAREMA-TORINO-CAREMA,265,16:43,17:33,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0040,CAREMA-TORINO-CAREMA,265,17:35,18:05,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0050,CAREMA-TORINO-CAREMA,265,06:22,06:50,PONT S.MARTIN-pzza IV Novembre - IVREA - Porta Vercelli
Pt0050,CAREMA-TORINO-CAREMA,265,06:59,00:09,IVREA - Porta Vercelli - IVREA - loc Banchette
Pt0050,CAREMA-TORINO-CAREMA,265,07:01,07:56,IVREA - loc Banchette - TORINO - Autostazione c.so Bolzano
Pt0050,CAREMA-TORINO-CAREMA,265,08:15,09:25,TORINO - Autostazione c.so Bolzano - STRAMBINO - c.so Torino
Pt0050,CAREMA-TORINO-CAREMA,265,09:27,10:11,STRAMBINO - c.so Torino 44 - PONT S.MARTIN-pzza IV Novembre
Pt0050,CAREMA-TORINO-CAREMA,265,11:52,12:26,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0050,CAREMA-TORINO-CAREMA,265,12:28,13:18,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0050,CAREMA-TORINO-CAREMA,265,13:43,14:33,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0050,CAREMA-TORINO-CAREMA,265,14:35,15:05,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0060,CAREMA-TORINO-CAREMA,265,06:34,07:00,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0060,CAREMA-TORINO-CAREMA,265,07:52,08:26,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0060,CAREMA-TORINO-CAREMA,265,08:28,09:18,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0060,CAREMA-TORINO-CAREMA,265,09:43,10:33,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0060,CAREMA-TORINO-CAREMA,265,10:35,11:05,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0060,CAREMA-TORINO-CAREMA,265,12:22,12:59,PONT S.MARTIN-pzza IV Novembre - IVREA - loc Banchette
Pt0060,CAREMA-TORINO-CAREMA,265,13:01,13:56,IVREA - loc Banchette - TORINO - Autostazione c.so Bolzano
Pt0060,CAREMA-TORINO-CAREMA,265,14:06,15:07,TORINO - Autostazione c.so Bolzano - IVREA - loc Banchette
Pt0060,CAREMA-TORINO-CAREMA,265,15:09,15:42,IVREA - loc Banchette - PONT S.MARTIN-pzza IV Novembre
Pt0080,CAREMA-TORINO-CAREMA,265,12:52,13:35,PONT S.MARTIN-pzza IV Novembre - STRAMBINO - c.so Torino
Pt0080,CAREMA-TORINO-CAREMA,265,13:37,14:58,STRAMBINO - c.so Torino 45 - TORINO - Autostazione c.so Bolzano
Pt0080,CAREMA-TORINO-CAREMA,265,16:10,17:06,TO-p.za Cattaneo-Mirafiori FCA - CHIVASSO - p.le Alfa-Lancia
Pt0080,CAREMA-TORINO-CAREMA,265,17:08,17:46,CHIVASSO - p.le Alfa-Lancia - IVREA - Stazione FS int
Pt0080,CAREMA-TORINO-CAREMA,265,17:48,18:18,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0090,CAREMA-TORINO-CAREMA,265,14:22,14:59,PONT S.MARTIN-pzza IV Novembre - IVREA - loc Banchette
Pt0090,CAREMA-TORINO-CAREMA,265,15:01,15:56,IVREA - loc Banchette - TORINO - Autostazione c.so Bolzano
Pt0090,CAREMA-TORINO-CAREMA,265,18:15,19:25,TORINO - Autostazione c.so Bolzano - STRAMBINO - c.so Torino
Pt0090,CAREMA-TORINO-CAREMA,265,19:27,20:11,STRAMBINO - c.so Torino 44 - PONT S.MARTIN-pzza IV Novembre
Pt0100,CAREMA-TORINO-CAREMA,265,13:52,14:26,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0100,CAREMA-TORINO-CAREMA,265,14:28,15:23,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0100,CAREMA-TORINO-CAREMA,265,15:43,16:33,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0100,CAREMA-TORINO-CAREMA,265,16:35,17:05,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0100,CAREMA-TORINO-CAREMA,265,17:52,18:26,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0100,CAREMA-TORINO-CAREMA,265,18:28,19:18,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0100,CAREMA-TORINO-CAREMA,265,19:43,20:33,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0100,CAREMA-TORINO-CAREMA,265,20:35,21:05,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0110,CAREMA-TORINO-CAREMA,265,16:02,16:36,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0110,CAREMA-TORINO-CAREMA,265,16:38,17:33,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0110,CAREMA-TORINO-CAREMA,265,17:43,18:33,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0110,CAREMA-TORINO-CAREMA,265,18:35,19:05,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Pt0110,CAREMA-TORINO-CAREMA,265,20:22,20:56,PONT S.MARTIN-pzza IV Novembre - IVREA - Stazione FS est
Pt0110,CAREMA-TORINO-CAREMA,265,20:58,21:48,IVREA - Stazione FS est - CHIVASSO - Staz. FS Movicentro
Pt0110,CAREMA-TORINO-CAREMA,265,22:12,23:02,CHIVASSO - Staz. FS Movicentro - IVREA - Stazione FS int
Pt0110,CAREMA-TORINO-CAREMA,265,23:04,23:34,IVREA - Stazione FS int - PONT S.MARTIN-pzza IV Novembre
Sa0020,TURNO 602 DI SALBERTRAND,285,05:45,06:00,OULX - Stazione FS - SAUZE D'OULX
Sa0020,TURNO 602 DI SALBERTRAND,285,06:00,06:15,SAUZE D'OULX - OULX - Stazione FS
Sa0020,TURNO 602 DI SALBERTRAND,285,07:15,07:25,SAUZE DI CESANA - Cesana Municipio
Sa0020,TURNO 602 DI SALBERTRAND,285,07:25,07:45,Cesana Municipio - OULX - Stazione FS
Sa0020,TURNO 602 DI SALBERTRAND,285,07:50,08:35,OULX - Stazione FS - SESTRIERE - parcheggio
Sa0020,TURNO 602 DI SALBERTRAND,285,08:35,09:20,SESTRIERE - parcheggio - OULX - Stazione FS
Sa0020,TURNO 602 DI SALBERTRAND,285,09:45,10:00,OULX - Stazione FS - SAUZE D'OULX
Sa0020,TURNO 602 DI SALBERTRAND,285,10:00,10:15,SAUZE D'OULX - OULX - Stazione FS
Sa0020,TURNO 602 DI SALBERTRAND,285,10:45,11:00,OULX - Stazione FS - SAUZE D'OULX
Sa0020,TURNO 602 DI SALBERTRAND,285,11:00,11:15,SAUZE D'OULX - OULX - Stazione FS
Sa0020,TURNO 602 DI SALBERTRAND,285,11:45,12:00,OULX - Stazione FS - SAUZE D'OULX
Sa0020,TURNO 602 DI SALBERTRAND,285,12:00,12:15,SAUZE D'OULX - OULX - Stazione FS
Sa0030,TURNO 603 DI SALBERTRAND,285,11:00,11:25,Cesana Municipio - SESTRIERE - parcheggio
Sa0030,TURNO 603 DI SALBERTRAND,285,12:04,12:49,SESTRIERE - parcheggio - OULX - Stazione FS
Sa0030,TURNO 603 DI SALBERTRAND,285,13:05,13:50,OULX - Stazione FS - SESTRIERE - parcheggio
Sa0030,TURNO 603 DI SALBERTRAND,285,15:30,16:15,SESTRIERE - parcheggio - OULX - Stazione FS
Sa0030,TURNO 603 DI SALBERTRAND,285,17:45,18:30,OULX - Stazione FS - SESTRIERE - parcheggio
Sa0040,TURNO 604 DI SALBERTRAND,285,06:00,06:20,Cesana Municipio - OULX - Stazione FS
Sa0040,TURNO 604 DI SALBERTRAND,285,06:45,07:30,OULX - Stazione FS - SESTRIERE - parcheggio
Sa0040,TURNO 604 DI SALBERTRAND,275,07:30,08:40,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini
Sa0040,TURNO 604 DI SALBERTRAND,275,09:20,10:30,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio
Sa0040,TURNO 604 DI SALBERTRAND,285,10:30,11:15,SESTRIERE - parcheggio - OULX - Stazione FS
Sa0050,TURNO 605 DI SALBERTRAND,285,12:30,12:45,OULX - Stazione FS - SAUZE D'OULX
Sa0050,TURNO 605 DI SALBERTRAND,285,12:45,13:00,SAUZE D'OULX - OULX - Stazione FS
Sa0050,TURNO 605 DI SALBERTRAND,285,13:45,14:00,OULX - Stazione FS - SAUZE D'OULX
Sa0050,TURNO 605 DI SALBERTRAND,285,14:00,14:15,SAUZE D'OULX - OULX - Stazione FS
Sa0050,TURNO 605 DI SALBERTRAND,285,15:45,16:00,OULX - Stazione FS - SAUZE D'OULX
Sa0050,TURNO 605 DI SALBERTRAND,285,16:00,16:15,SAUZE D'OULX - OULX - Stazione FS
Sa0050,TURNO 605 DI SALBERTRAND,285,16:45,17:00,OULX - Stazione FS - SAUZE D'OULX
Sa0050,TURNO 605 DI SALBERTRAND,285,17:00,17:15,SAUZE D'OULX - OULX - Stazione FS
Sa0050,TURNO 605 DI SALBERTRAND,285,17:45,18:00,OULX - Stazione FS - SAUZE D'OULX
Sa0050,TURNO 605 DI SALBERTRAND,285,18:00,18:15,SAUZE D'OULX - OULX - Stazione FS
Sa0050,TURNO 605 DI SALBERTRAND,285,18:45,19:00,OULX - Stazione FS - SAUZE D'OULX
Sa0050,TURNO 605 DI SALBERTRAND,285,19:00,19:15,SAUZE D'OULX - OULX - Stazione FS
Sa0050,TURNO 605 DI SALBERTRAND,285,19:45,20:00,OULX - Stazione FS - SAUZE D'OULX
Sa0050,TURNO 605 DI SALBERTRAND,285,20:00,20:15,SAUZE D'OULX - OULX - Stazione FS
Sa0060,TURNO 608 DI SALBERTRAND,285,07:50,08:05,OULX - Stazione FS - SAUZE D'OULX
Sa0060,TURNO 608 DI SALBERTRAND,285,08:05,08:20,SAUZE D'OULX - OULX - Stazione FS
Sa0060,TURNO 608 DI SALBERTRAND,285,08:45,09:00,OULX - Stazione FS - SAUZE D'OULX
Sa0060,TURNO 608 DI SALBERTRAND,285,09:00,09:15,SAUZE D'OULX - OULX - Stazione FS
Sa0060,TURNO 608 DI SALBERTRAND,285,13:05,13:25,OULX - Stazione FS - Cesana fr Municipio
Sa0060,TURNO 608 DI SALBERTRAND,285,13:35,00:10,Cesana fr Municipio - SAUZE DI CESANA
Sa0060,TURNO 608 DI SALBERTRAND,285,13:40,13:50,SAUZE DI CESANA - Cesana Municipio
Sa0060,TURNO 608 DI SALBERTRAND,285,14:05,14:25,Cesana Municipio - OULX - Stazione FS
Sa0060,TURNO 608 DI SALBERTRAND,285,14:55,15:10,OULX - Stazione FS - SAUZE D'OULX
Sa0060,TURNO 608 DI SALBERTRAND,285,15:10,15:25,SAUZE D'OULX - OULX - Stazione FS
Sa0060,TURNO 608 DI SALBERTRAND,285,15:45,16:30,OULX - Stazione FS - SESTRIERE - parcheggio
Sa0060,TURNO 608 DI SALBERTRAND,285,16:30,17:15,SESTRIERE - parcheggio - OULX - Stazione FS
Sa0080,TURNO 619 DI SALBERTRAND,285,13:45,14:30,OULX - Stazione FS - SESTRIERE - parcheggio
Sa0080,TURNO 619 DI SALBERTRAND,275,14:30,15:40,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini
Sa0080,TURNO 619 DI SALBERTRAND,282,17:10,17:42,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro
Sa0080,TURNO 619 DI SALBERTRAND,275,17:48,18:20,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini
Sa0080,TURNO 619 DI SALBERTRAND,275,18:20,19:30,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio
Sa0080,TURNO 619 DI SALBERTRAND,285,19:30,20:15,SESTRIERE - parcheggio - OULX - Stazione FS
Su0010,TURNO 501 DI SUSA,274,16:35,17:20,SUSA - stazione FS - FERRIERA - TEKFOR
Su0010,TURNO 501 DI SUSA,274,17:20,18:05,FERRIERA - TEKFOR - SUSA - stazione FS
Su0010,TURNO 501 DI SUSA,286,18:05,18:20,SUSA - stazione FS - Novalesa
Su0010,TURNO 501 DI SUSA,286,18:20,18:35,Novalesa - SUSA - stazione FS
Su0010,TURNO 501 DI SUSA,905,18:55,19:05,SUSA - stazione FS - BUSSOLENO - stazione FS
Su0010,TURNO 501 DI SUSA,905,19:10,19:20,BUSSOLENO - stazione FS - Susa Stazions F.S.
Su0010,TURNO 501 DI SUSA,274,21:00,21:45,SUSA - stazione FS - LUTHER KING - TEKFOR
Su0010,TURNO 501 DI SUSA,123,21:50,00:05,LUTHER KING - TEKFOR - FERRIERA - TEKFOR
Su0010,TURNO 501 DI SUSA,123,22:10,22:15,FERRIERA - TEKFOR - LUTHER KING - TEKFOR
Su0010,TURNO 501 DI SUSA,274,22:15,22:55,LUTHER KING - TEKFOR - SUSA - stazione FS
Su0010,TURNO 501 DI SUSA,274,23:00,23:10,SUSA - stazione FS - Novalesa
Su0020,TURNO 502 DI SUSA,286,06:40,07:00,SUSA - stazione FS - EXILLES
Su0020,TURNO 502 DI SUSA,286,07:10,07:30,EXILLES - SUSA - stazione FS
Su0020,TURNO 502 DI SUSA,286,11:15,11:30,SUSA - stazione FS - Novalesa
Su0020,TURNO 502 DI SUSA,286,11:35,11:50,Novalesa - SUSA - stazione FS
Su0020,TURNO 502 DI SUSA,286,12:30,12:45,SUSA - stazione FS - Novalesa
Su0020,TURNO 502 DI SUSA,274,12:45,13:00,Novalesa - SUSA - stazione FS
Su0040,TURNO 504 DI SUSA,286,12:30,12:50,SUSA - stazione FS - EXILLES
Su0040,TURNO 504 DI SUSA,286,13:00,13:20,EXILLES - SUSA - stazione FS
Su0040,TURNO 504 DI SUSA,286,14:15,14:30,SUSA - stazione FS - Novalesa
Su0040,TURNO 504 DI SUSA,286,14:30,14:45,Novalesa - SUSA - stazione FS
Su0040,TURNO 504 DI SUSA,274,16:30,16:54,CASCINE VICA - AVIGLIANA - stazione FS
Su0040,TURNO 504 DI SUSA,274,16:56,17:35,AVIGLIANA - stazione FS - SUSA - stazione FS
Su0040,TURNO 504 DI SUSA,286,18:05,18:25,SUSA - stazione FS - EXILLES
Su0040,TURNO 504 DI SUSA,286,18:25,18:45,EXILLES - SUSA - stazione FS
Su0040,TURNO 504 DI SUSA,286,19:00,19:15,SUSA - stazione FS - Novalesa
Su0040,TURNO 504 DI SUSA,286,19:20,19:35,Novalesa - SUSA - stazione FS
Su0060,TURNO 506 DI SUSA,274,06:30,07:15,SUSA - stazione FS - FERRIERA - TEKFOR
Su0060,TURNO 506 DI SUSA,274,07:15,07:40,FERRIERA - TEKFOR - S.Antonino-via Moncenisio 87 (Scuole M)
Su0060,TURNO 506 DI SUSA,274,07:40,08:10,S.Antonino-via Moncenisio 87 (Scuole M) - SUSA - stazione FS
Su0060,TURNO 506 DI SUSA,286,08:15,08:30,SUSA - stazione FS - Novalesa
Su0060,TURNO 506 DI SUSA,286,08:30,08:45,Novalesa - SUSA - stazione FS
Su0060,TURNO 506 DI SUSA,274,13:00,13:45,SUSA - stazione FS - LUTHER KING - TEKFOR
Su0060,TURNO 506 DI SUSA,123,13:50,00:05,LUTHER KING - TEKFOR - FERRIERA - TEKFOR
Su0060,TURNO 506 DI SUSA,123,14:10,14:15,FERRIERA - TEKFOR - LUTHER KING - TEKFOR
Su0060,TURNO 506 DI SUSA,274,14:15,15:00,LUTHER KING - TEKFOR - SUSA - stazione FS
Su0060,TURNO 506 DI SUSA,274,15:05,15:20,SUSA - stazione FS - Novalesa
Su0060,TURNO 506 DI SUSA,286,15:20,15:35,Novalesa - SUSA - stazione FS
Su0070,TURNO 507 DI SUSA,286,05:35,05:50,SUSA - stazione FS - Novalesa
Su0070,TURNO 507 DI SUSA,286,05:50,06:05,Novalesa - SUSA - stazione FS
Su0070,TURNO 507 DI SUSA,274,06:05,06:46,SUSA - stazione FS - AVIGLIANA - stazione FS
Su0070,TURNO 507 DI SUSA,274,06:48,07:10,AVIGLIANA - stazione FS - CASCINE VICA
Su0070,TURNO 507 DI SUSA,286,09:50,10:40,BUSSOLENO - stazione FS - OULX - Stazione FS
Su0070,TURNO 507 DI SUSA,285,10:40,11:15,OULX - Stazione FS - CLAVIERE
Su0070,TURNO 507 DI SUSA,285,11:15,11:50,CLAVIERE - OULX - Stazione FS
Su0070,TURNO 507 DI SUSA,286,12:05,12:40,OULX - Stazione FS - SUSA - stazione FS
Su0080,TURNO 508 DI SUSA,274,04:45,05:00,Novalesa - SUSA - stazione FS
Su0080,TURNO 508 DI SUSA,274,05:00,05:45,SUSA - stazione FS - LUTHER KING - TEKFOR
Su0080,TURNO 508 DI SUSA,274,06:15,07:00,LUTHER KING - TEKFOR - SUSA - stazione FS
Su0080,TURNO 508 DI SUSA,274,07:05,07:44,SUSA - stazione FS - AVIGLIANA - stazione FS
Su0080,TURNO 508 DI SUSA,286,13:55,14:15,SUSA - stazione FS - EXILLES
Su0080,TURNO 508 DI SUSA,286,14:45,15:05,EXILLES - SUSA - stazione FS
Su0090,TURNO 509 DI SUSA,274,05:00,05:45,SUSA - stazione FS - LUTHER KING - TEKFOR
Su0090,TURNO 509 DI SUSA,123,05:50,,LUTHER KING - TEKFOR - FERRIERA - TEKFOR
Su0090,TURNO 509 DI SUSA,123,06:10,06:15,FERRIERA - TEKFOR - LUTHER KING - TEKFOR
Su0090,TURNO 509 DI SUSA,274,06:15,07:00,LUTHER KING - TEKFOR - SUSA - stazione FS
Su0090,TURNO 509 DI SUSA,274,07:00,07:15,SUSA - stazione FS - Novalesa
Su0090,TURNO 509 DI SUSA,286,07:15,07:30,Novalesa - SUSA - stazione FS
Su0090,TURNO 509 DI SUSA,286,07:40,00:10,SUSA - stazione FS - MEANA
Su0090,TURNO 509 DI SUSA,286,07:50,00:10,MEANA - SUSA - stazione FS
Su0090,TURNO 509 DI SUSA,286,07:55,08:15,SUSA - stazione FS - EXILLES
Su0090,TURNO 509 DI SUSA,286,08:20,08:40,EXILLES - SUSA - stazione FS
Su0090,TURNO 509 DI SUSA,274,13:05,13:45,SUSA - stazione FS - LUTHER KING - TEKFOR
Su0090,TURNO 509 DI SUSA,274,14:15,15:00,LUTHER KING - TEKFOR - SUSA - stazione FS
Su0100,TURNO 510 DI SUSA,286,13:20,00:10,SUSA - stazione FS - MEANA
Su0100,TURNO 510 DI SUSA,286,13:30,00:10,MEANA - SUSA - stazione FS
Su0100,TURNO 510 DI SUSA,286,14:40,15:15,SUSA - stazione FS - OULX - Stazione FS
Su0100,TURNO 510 DI SUSA,285,15:15,15:50,OULX - Stazione FS - CLAVIERE
Su0100,TURNO 510 DI SUSA,285,15:50,16:25,CLAVIERE - OULX - Stazione FS
Su0100,TURNO 510 DI SUSA,286,16:45,17:35,OULX - Stazione FS - BUSSOLENO - stazione FS
Su0100,TURNO 510 DI SUSA,905,17:55,18:05,SUSA - stazione FS - BUSSOLENO - stazione FS
Su0100,TURNO 510 DI SUSA,905,18:10,18:20,BUSSOLENO - stazione FS - Susa Stazions F.S.
To0100,Torino-Ivrea - Torino-Caselle,265,15:36,16:37,TORINO - Autostazione c.so Bolzano - IVREA - loc Banchette
To0100,Torino-Ivrea - Torino-Caselle,265,16:39,16:44,IVREA - loc Banchette - IVREA - Porta Vercelli
To0100,Torino-Ivrea - Torino-Caselle,265,16:55,18:06,IVREA - Porta Vercelli - TORINO - Autostazione c.so Bolzano
To0100,Torino-Ivrea - Torino-Caselle,119,20:45,21:00,TO - Via Botticelli-Piazza Rebaudengo - TO - Corso Belgio
To0100,Torino-Ivrea - Torino-Caselle,277,21:00,22:00,TO - Corso Belgio - AIRASCA - stabilimento SKF
To0100,Torino-Ivrea - Torino-Caselle,277,22:30,23:15,AIRASCA - stabilimento SKF - TO - c.so Francia/via Pasteur
To0100,Torino-Ivrea - Torino-Caselle,119,23:15,23:31,TO - c.so Francia/via Pasteur - CollegnoCorso Francia ang XXIV Maggio
To0130,TORINO-IVREA-TORINO,268,14:30,15:07,TO - piazza Carlo Felice - CASELLE Aeroporto
To0130,TORINO-IVREA-TORINO,268,15:30,16:15,CASELLE Aeroporto - TO - piazza Carlo Felice
To0130,TORINO-IVREA-TORINO,265,17:16,18:17,TORINO - Autostazione c.so Bolzano - IVREA - loc Banchette
To0130,TORINO-IVREA-TORINO,265,18:19,18:24,IVREA - loc Banchette - IVREA - Porta Vercelli
To0130,TORINO-IVREA-TORINO,265,18:30,18:39,IVREA - Porta Vercelli - IVREA - loc Banchette
To0130,TORINO-IVREA-TORINO,265,18:41,19:36,IVREA - loc Banchette - TORINO - Autostazione c.so Bolzano
To0130,TORINO-IVREA-TORINO,268,21:00,21:37,TO - piazza Carlo Felice - CASELLE Aeroporto
To0130,TORINO-IVREA-TORINO,268,22:00,22:39,CASELLE Aeroporto - TO - piazza Carlo Felice
To0240,TORINO - IVREA - CARIGNANO,265,06:23,07:32,TORINO - Autostazione c.so Bolzano - IVREA - c.so Vercelli
To0240,TORINO - IVREA - CARIGNANO,265,07:40,07:51,IVREA - Porta Vercelli - IVREA - loc Banchette
To0240,TORINO - IVREA - CARIGNANO,265,07:53,08:56,IVREA - loc Banchette - TORINO - Autostazione c.so Bolzano
To0240,TORINO - IVREA - CARIGNANO,275,10:41,11:44,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro
